feature,n_tracks,n_nonzero_tracks,n_zero_tracks,nonzero_share,mean_tfidf,std_tfidf,mean_nonzero_tfidf,median_nonzero_tfidf,max_tfidf,temporal_std,first_window_value,last_window_value,last_minus_first,absolute_last_minus_first,linear_trend,absolute_linear_trend
stuff,97883,827,97056,0.008448862417375847,0.0011179937745955473,0.01644906632510905,0.13232476981709307,0.0936726985629725,0.8611998088282286,0.0005240688617447463,0.0,0.0010813225311362903,0.0010813225311362903,0.0010813225311362903,2.038161825661757e-06,2.038161825661757e-06
stupid,97883,1119,96764,0.011432015773934186,0.001507586082344151,0.018540216883560875,0.13187403797863498,0.0972030460734983,0.7998707427879711,0.0005221071609700017,0.0,0.0017389835784356925,0.0017389835784356925,0.0017389835784356925,1.910593909322965e-05,1.910593909322965e-05
style,97883,1036,96847,0.010584064648611098,0.0011514487089381343,0.014786756910298685,0.10879078569207665,0.08427546649816475,0.8483604909699324,0.0004464050887414259,0.0014819426337150845,0.0009265222214157168,-0.0005554204122993678,0.0005554204122993678,-6.4438947747223905e-06,6.4438947747223905e-06
suck,97883,895,96988,0.009143569363423679,0.0011300131072389064,0.015321413485476333,0.1235855563976155,0.0929916166736185,0.6842080385768069,0.0003867310698641851,0.0005740274172176903,0.001543273696704027,0.0009692462794863368,0.0009692462794863368,1.635640307179586e-05,1.635640307179586e-05
sudden,97883,1353,96530,0.0138226249706282,0.0018452186873347306,0.019715789794752983,0.1334926391518,0.1029748355334407,0.8909550270301955,0.00045386368424544214,0.001856077870551131,0.0018173964865572374,-3.8681383993893585e-05,3.8681383993893585e-05,1.4235753054962567e-05,1.4235753054962567e-05
suffer,97883,1788,96095,0.018266706169610656,0.002831804441104032,0.026154815416592946,0.15502545531800108,0.11922057390839591,0.8559761738229791,0.001101280901514083,0.0,0.0027195394010524863,0.0027195394010524863,0.0027195394010524863,4.373200737053095e-05,4.373200737053095e-05
sugar,97883,608,97275,0.006211497399957092,0.0012027184893694109,0.02122150550000532,0.19362778601142439,0.12268539121716909,0.9808542311958496,0.0006331196339870816,0.0006570229108023245,0.0010960121339269597,0.0004389892231246353,0.0004389892231246353,-2.3261446502037322e-05,2.3261446502037322e-05
summer,97883,2395,95488,0.0244679872909494,0.00367850994557472,0.03168088256179672,0.1503397031326473,0.1024792660177827,0.9652252605299584,0.0010804711107055007,0.004302153371029983,0.003856814414267295,-0.00044533895676268816,0.00044533895676268816,-2.5800399394194265e-05,2.5800399394194265e-05
sun,97883,8547,89336,0.08731853335104155,0.009538215895785952,0.04180723117960387,0.10923472405840837,0.0796360051176046,0.9603274184304053,0.0017123936674187333,0.007060984129797569,0.008628450738559305,0.0015674666087617363,0.0015674666087617363,-2.8259855279946037e-06,2.8259855279946037e-06
sunday,97883,745,97138,0.007611127570671107,0.0012980200200192209,0.020275080396607675,0.1705424075430086,0.1147231612839548,0.9699401785259654,0.0009759687925132918,0.0025995402416567445,0.0009876267092434397,-0.0016119135324133048,0.0016119135324133048,-3.7232656671101256e-05,3.7232656671101256e-05
sunshin,97883,770,97113,0.00786653453612987,0.0015059920239854868,0.0227272549994154,0.19144287958931347,0.13023501914297955,0.9434666470548392,0.0012483274032708879,0.0032387602129387546,0.001032588563991643,-0.0022061716489471116,0.0022061716489471116,-4.9157405193399474e-05,4.9157405193399474e-05
suppos,97883,1308,96575,0.013362892432802427,0.0018052855246968049,0.020002548403873555,0.13509691361918755,0.09911753988883415,0.734340583794145,0.0005601445459911912,0.0003003232003767948,0.0019758408705686527,0.0016755176701918578,0.0016755176701918578,2.458645682084931e-05,2.458645682084931e-05
sure,97883,4607,93276,0.047066395594740656,0.004902127619256805,0.028702167074060175,0.10415345295326978,0.0781160333603611,0.9017179612560564,0.0013227000418431416,0.008178138885615556,0.004468015381327316,-0.0037101235042882406,0.0037101235042882406,-4.7161400827691016e-05,4.7161400827691016e-05
surpris,97883,1334,96549,0.01362851567687954,0.001735869807710583,0.019279472279857063,0.12737042307956148,0.0977259687627856,0.9395282395577036,0.0005762701495908064,0.0010498706752302132,0.001505648853769786,0.0004557781785395729,0.0004557781785395729,1.4318430530707846e-05,1.4318430530707846e-05
surrend,97883,954,96929,0.009746329801906357,0.001745005024967774,0.02341825578969128,0.17904227134058764,0.1206419396545306,0.9703221698706652,0.0003887016898314057,0.0014688380259462303,0.001684828042673843,0.00021599001672761267,0.00021599001672761267,1.1822278633589623e-05,1.1822278633589623e-05
surround,97883,1041,96842,0.01063514604170285,0.00147389429212373,0.01724593074967918,0.13858712295480025,0.1123828170779632,0.7969899804086177,0.0005500230206032565,0.0,0.0013523353488459706,0.0013523353488459706,0.0013523353488459706,2.244606852263444e-05,2.244606852263444e-05
surviv,97883,1499,96384,0.015314201648907368,0.002258708630124213,0.02352210138392046,0.14749111196961198,0.1071842863754464,0.9829892280836856,0.0008291546398108329,0.0,0.002530473409446012,0.002530473409446012,0.002530473409446012,4.003057984885389e-05,4.003057984885389e-05
swallow,97883,1204,96679,0.012300399456493978,0.0017308223373506536,0.01971660139818552,0.14071269339443027,0.10772788640087205,0.8969993161150354,0.000541775132872,0.0,0.0019401344295481029,0.0019401344295481029,0.0019401344295481029,2.8014993373848887e-05,2.8014993373848887e-05
swear,97883,2246,95637,0.022945761776815177,0.0028565985392471575,0.024709812268374386,0.1244935150566026,0.09014716523010335,0.9703963918152604,0.0009407272400812379,0.0,0.0035616408475720716,0.0035616408475720716,0.0035616408475720716,4.8327716815876255e-05,4.8327716815876255e-05
sweat,97883,1057,96826,0.010798606499596457,0.0012943145381998208,0.01658315789074235,0.11985940391921766,0.0901348650817956,0.9716654840324708,0.0005343605123039828,0.0,0.0015026752487127277,0.0015026752487127277,0.0015026752487127277,1.6435692932175412e-05,1.6435692932175412e-05
sweet,97883,4408,93475,0.04503335614968892,0.005847022586567216,0.03764698066772987,0.12983759343034457,0.08803700744389795,0.9619358366404128,0.002792751669821912,0.0121796017033788,0.0049574591190725,-0.0072221425843062995,0.0072221425843062995,-0.00014258378625963463,0.00014258378625963463
swim,97883,1251,96632,0.01278056455155645,0.0019250533841785314,0.022475691213540046,0.15062350152162043,0.1057880735858902,0.9667855294305342,0.0006005448274560391,0.0,0.002380774911818733,0.002380774911818733,0.002380774911818733,3.182371595495925e-05,3.182371595495925e-05
swing,97883,929,96954,0.009490922836447596,0.0014186458108740236,0.019338394423955067,0.14947395899438323,0.1115381695569845,0.9257608792243542,0.0008174251472234822,0.001097263145470877,0.0014178055186194107,0.0003205423731485338,0.0003205423731485338,-1.2446329186155821e-05,1.2446329186155821e-05
tabl,97883,1033,96850,0.010553415812756045,0.0013337909448870682,0.016004657265980212,0.12638476191517997,0.1015113487507054,0.7842671527949535,0.00043309587571984694,0.0004890309255730944,0.001362539472565141,0.0008735085469920465,0.0008735085469920465,-6.050781997345413e-06,6.050781997345413e-06
take,97883,29273,68610,0.2990611239949736,0.024705512089161035,0.05819029698193031,0.08261024287990126,0.0569308463253131,0.9499377374247522,0.003577371211903172,0.01192349244081204,0.02458439567641057,0.012660903235598528,0.012660903235598528,0.00013666516802821906,0.00013666516802821906
talk,97883,7998,89885,0.08170979638956713,0.008228637640314139,0.03987241153080459,0.10070564367927842,0.06985481753481515,0.9778714364734836,0.0013365195251142494,0.0033434961555979252,0.009528815656753675,0.0061853195011557505,0.0061853195011557505,2.191853140900531e-05,2.191853140900531e-05
talkin,97883,895,96988,0.009143569363423679,0.0011352683579929003,0.016822997709763626,0.1241603046764459,0.079957187296512,0.9360479464105284,0.0015158787220008155,0.003920567924355084,0.0010304339439240462,-0.002890133980431037,0.002890133980431037,-7.353513180621578e-05,7.353513180621578e-05
tall,97883,919,96964,0.009388760050264091,0.0012831946738058864,0.016527656598251183,0.13667349755836947,0.1087624388690263,0.933049264569035,0.0004275209451693799,0.0020655589475587397,0.001134916530628112,-0.0009306424169306278,0.0009306424169306278,-1.4017278442694628e-05,1.4017278442694628e-05
tast,97883,2947,94936,0.030107373088278863,0.0034654496420201556,0.025518306750357243,0.11510302250080044,0.0866884609908144,0.8971715032199633,0.0009034851340964869,0.0010337877668554214,0.0038009908037261756,0.002767203036870754,0.002767203036870754,3.480003557846492e-05,3.480003557846492e-05
teach,97883,1652,96231,0.016877292277514992,0.002157698168394848,0.021459678482838362,0.1278462287027802,0.0972747561673838,0.905137923502666,0.0005353675513534907,0.0006807181848690107,0.00219199280852616,0.0015112746236571493,0.0015112746236571493,1.161722953051721e-05,1.161722953051721e-05
tear,97883,7240,90643,0.07396585719685747,0.00758894863979286,0.035718143802289125,0.1026006988548128,0.07616496721560251,0.971627388087524,0.0012390506848142158,0.006110223981035997,0.006575868621864438,0.00046564464082844096,0.00046564464082844096,-3.881401968291703e-06,3.881401968291703e-06
tell,97883,21253,76630,0.21712656947580275,0.01923012226338368,0.05502676155206465,0.08856641685911565,0.0601186700101215,0.9626910580363484,0.002090086176850021,0.017537698668468125,0.020620780828277882,0.0030830821598097566,0.0030830821598097566,-5.062009854062174e-05,5.062009854062174e-05
ten,97883,1719,96164,0.017561782944944475,0.001995876283202658,0.01987303529578968,0.11364884131979394,0.0843403185604369,0.8865202735454463,0.0004861338369037657,0.001371117692410157,0.002111120615095725,0.0007400029226855679,0.0007400029226855679,4.880391701489273e-06,4.880391701489273e-06
thank,97883,1554,96329,0.015876096972916646,0.002344015424841377,0.026302857672399822,0.14764431263175581,0.0956191453368784,0.9840101158990998,0.000952480907850788,0.0008454114784062727,0.002267706874677037,0.001422295396270764,0.001422295396270764,-1.8705485535109917e-06,1.8705485535109917e-06
thing,97883,17119,80764,0.17489247366754185,0.015361999668927722,0.047286134504374015,0.0878368253749432,0.0613194992973062,0.8973405865695122,0.0012338688060517574,0.014119531937442018,0.0142924417897058,0.00017290985226378272,0.00017290985226378272,5.758328952999605e-06,5.758328952999605e-06
think,97883,21689,76194,0.22158086695340357,0.019104214294604717,0.052848183816027024,0.08621779739954787,0.0593493002968547,1.0,0.0025836967923102364,0.013268107370718376,0.020336477660484742,0.007068370289766366,0.007068370289766366,9.560716400174324e-05,9.560716400174324e-05
thinkin,97883,733,97150,0.007488532227250901,0.0009793232496587245,0.01492569291518227,0.13077639515190304,0.0935182377963636,0.858352371459227,0.0007768843841646984,0.0016016205551925176,0.0009687943834596135,-0.0006328261717329041,0.0006328261717329041,-2.6792643216835433e-05,2.6792643216835433e-05
though,97883,4005,93878,0.04091619586649367,0.004325447509147098,0.02625969402529259,0.10571480113304504,0.0827556789857817,0.6829420965855294,0.0009878029181383254,0.006191212981778604,0.0045608300451391815,-0.0016303829366394228,0.0016303829366394228,-2.0446065239726646e-05,2.0446065239726646e-05
thought,97883,5489,92394,0.056077153336125785,0.005654338754369503,0.03007470382080831,0.10083141561194209,0.077256477089033,0.832872696184528,0.0013293832967786064,0.006082603265161142,0.0060372711215654845,-4.5332143595657425e-05,4.5332143595657425e-05,5.950252160874365e-05,5.950252160874365e-05
thousand,97883,3103,94780,0.03170111255274154,0.003838441491144491,0.02717284089726975,0.12108223283200008,0.0927367927008661,0.8340284843746159,0.0006895941996827468,0.0030931723396271367,0.003847780388851193,0.0007546080492240562,0.0007546080492240562,8.01067325865411e-06,8.01067325865411e-06
three,97883,3295,94588,0.03366263804746483,0.0035000150290296025,0.024946013332709696,0.10397328409302112,0.0766082503562991,0.8643694885148347,0.0003846878307467444,0.003104303511470022,0.0036887260217001784,0.0005844225102301565,0.0005844225102301565,3.4837328290117845e-06,3.4837328290117845e-06
throw,97883,3966,93917,0.040517761000378,0.004241407917431981,0.02743561033864481,0.10468021461976666,0.07768138787420735,0.9150453432469444,0.001033777967952338,0.0017807958946901372,0.0044148656013448815,0.0026340697066547444,0.0026340697066547444,4.827694925036493e-05,4.827694925036493e-05
thunder,97883,887,96996,0.009061839134476876,0.0013928230962318956,0.01924876439436598,0.15370203283930844,0.1137180941943114,0.9961936768169742,0.000656636994604475,0.0006226334129311009,0.001491546986268067,0.0008689135733369661,0.0008689135733369661,3.5771790743000876e-06,3.5771790743000876e-06
tick,97883,483,97400,0.004934462572663282,0.0008836197681180262,0.017228968084723545,0.17907112580268478,0.1204947575155837,0.9790406040418,0.00033927994241056013,0.0009445680007208468,0.0010164398194250238,7.187181870417698e-05,7.187181870417698e-05,1.5732805098956413e-05,1.5732805098956413e-05
tide,97883,1086,96797,0.01109487857952862,0.0016819352634695414,0.019689897853560786,0.15159564400938225,0.11767283118860436,0.9251709342721962,0.0005419957088207061,0.0003025822175130024,0.0019343363776003057,0.0016317541600873032,0.0016317541600873032,1.4596290701144826e-05,1.4596290701144826e-05
tie,97883,1779,96104,0.018174759662045504,0.002287773527240653,0.021833938508471793,0.12587641156093132,0.0982955332675073,1.0,0.00040525561835207504,0.0011025187451990123,0.0025051412751856505,0.0014026225299866382,0.0014026225299866382,1.3384549265748662e-05,1.3384549265748662e-05
tight,97883,2265,95618,0.023139871070563835,0.0025876763992887125,0.021555069181434478,0.11182760661879783,0.0857611932980108,0.7911264710552248,0.0008165001657679435,0.003383209130920641,0.0025882590017406023,-0.0007949501291800386,0.0007949501291800386,-2.0666350294927225e-05,2.0666350294927225e-05
til,97883,3055,94828,0.031210731179060716,0.0037058143251041506,0.02779762735462253,0.11873526140234686,0.0838867197292957,0.8364684799975853,0.0007890425565592634,0.0033138665956876233,0.004151007527116987,0.0008371409314293639,0.0008371409314293639,3.3007940279883385e-05,3.3007940279883385e-05
till,97883,3699,94184,0.03779001460927842,0.0044390543836580545,0.029193117168533025,0.11746633150462323,0.0854518794194328,0.943810710862822,0.0009519901012061455,0.007607107729284308,0.003962102360204449,-0.0036450053690798593,0.0036450053690798593,-3.750466864880174e-05,3.750466864880174e-05
time,97883,32661,65222,0.33367387595394504,0.02772002939702392,0.06103297162281601,0.08307521623553756,0.0567974075467257,0.989437957929792,0.003793786682796828,0.016089387776499195,0.02771724162647694,0.011627853849977745,0.011627853849977745,0.0001169017933931177,0.0001169017933931177
tire,97883,3269,94614,0.03339701480338772,0.0039019630999514486,0.027431013140426144,0.11683568495336422,0.0869624990714026,0.9915117476453524,0.0008342005040210021,0.0019343618713870603,0.004245452940762088,0.002311091069375028,0.002311091069375028,2.7037989467137824e-05,2.7037989467137824e-05
today,97883,5102,92781,0.05212345351082415,0.006725047400335393,0.03864703599918339,0.12902152385084856,0.09188936960636679,0.9372000585397238,0.0014387010833346885,0.008532242070831947,0.006533977308475506,-0.0019982647623564406,0.0019982647623564406,1.7515886429577578e-05,1.7515886429577578e-05
togeth,97883,4878,93005,0.04983500710031364,0.006046281311360794,0.03665100693188649,0.12132598474783284,0.08347382897232625,0.9900225949363186,0.0010958052674804291,0.006665001021649017,0.006149171364890296,-0.000515829656758721,0.000515829656758721,-1.1243202880004841e-05,1.1243202880004841e-05
tomorrow,97883,2843,95040,0.029044880111970414,0.004235501718293703,0.03280890931053594,0.1458261043586854,0.105622831438406,0.9416440530891976,0.0009239545059499721,0.0048366032502615616,0.004048472278353442,-0.0007881309719081197,0.0007881309719081197,-3.5884466089780694e-05,3.5884466089780694e-05
tongu,97883,1680,96203,0.017163348078828806,0.0020905780974990427,0.019754714083687046,0.12180479518898739,0.09635132347305855,0.960722554822204,0.0006923864439601058,0.0003300207372091012,0.0024468216182044903,0.002116800880995389,0.002116800880995389,3.592890403234732e-05,3.592890403234732e-05
tonight,97883,6074,91809,0.06205367632786081,0.009058212876729426,0.04858086063371801,0.1459738312500669,0.0969176730241083,0.9830915640757164,0.0027502411272412723,0.00864198544885452,0.00791506413739158,-0.0007269213114629407,0.0007269213114629407,6.175811334993922e-05,6.175811334993922e-05
tooth,97883,1475,96408,0.015069010962066958,0.0019287031650926283,0.019684294725084907,0.12799135722627913,0.1012926610941089,0.8861482895904449,0.0006277798229870779,0.0,0.0024583868510392485,0.0024583868510392485,0.0024583868510392485,3.1117148319514325e-05,3.1117148319514325e-05
top,97883,2425,95458,0.024774475649499913,0.0027161737312175875,0.023242170565502002,0.10963597250835921,0.0773290741275119,0.9088474044394824,0.0006429381461069936,0.0005604854094663192,0.0032317103628468633,0.002671224953380544,0.002671224953380544,1.986811679445361e-05,1.986811679445361e-05
touch,97883,5434,92449,0.05551525801211651,0.006103351636163893,0.03489635262754516,0.10994007512010129,0.0770536448207442,0.9357954084498736,0.0016716934237684413,0.0023070968312281846,0.00591443047561204,0.0036073336443838556,0.0036073336443838556,5.0468477198632645e-05,5.0468477198632645e-05
tough,97883,760,97123,0.0077643717499463645,0.0010579163484248251,0.015956998475193294,0.136252665701141,0.10089451736241785,0.8628474361467786,0.0006237971239420897,0.0,0.0010648316543588753,0.0010648316543588753,0.0010648316543588753,-4.62687292503205e-06,4.62687292503205e-06
toward,97883,994,96889,0.010154980946640376,0.0014782838696763966,0.017481917987643526,0.14557229377820396,0.11898323957120516,0.7284914590839863,0.00045810783483766376,0.0,0.0015676578870363988,0.0015676578870363988,0.0015676578870363988,2.2833137300918945e-05,2.2833137300918945e-05
town,97883,3404,94479,0.03477621241686503,0.00413160303022302,0.029834429906101544,0.11880543460849585,0.08473620340757204,0.9761988446778772,0.0017130984573449622,0.010221326172076496,0.003386946871214991,-0.006834379300861506,0.006834379300861506,-8.505607604457165e-05,8.505607604457165e-05
track,97883,1466,96417,0.014977064454501803,0.0016780082454431922,0.017391234254079856,0.11203852734564528,0.08799295611330045,0.8042160699787247,0.00030715288397693076,0.0017977649381149064,0.0017775000127390637,-2.0264925375842666e-05,2.0264925375842666e-05,-1.0480839324089055e-06,1.0480839324089055e-06
train,97883,1717,96166,0.017541350387707773,0.0025345702661543875,0.025496194909621846,0.14449117143971457,0.1017365128570049,0.9358724988805898,0.0014733049655800922,0.005461738766177606,0.0020732170868458413,-0.0033885216793317643,0.0033885216793317643,-6.823053638261755e-05,6.823053638261755e-05
trap,97883,1268,96615,0.012954241288068408,0.0016728520913660409,0.018962165187464082,0.12913547417916577,0.10063712265982569,0.9847819973007452,0.0005623517825103327,0.0002830918693060046,0.002225149020661664,0.0019420571513556592,0.0019420571513556592,2.6663831273066856e-05,2.6663831273066856e-05
travel,97883,1296,96587,0.013240297089382222,0.0019774998388385075,0.022260510554960162,0.14935464253474512,0.11125633352110775,0.976324275333915,0.0007143332847980968,0.0,0.0016934490696582842,0.0016934490696582842,0.0016934490696582842,7.936005414969666e-06,7.936005414969666e-06
treat,97883,1385,96498,0.014149545886415415,0.0017294651565597095,0.019301888790193962,0.12222760860616175,0.0871117028436126,0.8569669150736356,0.0010827148512519284,0.004678691723038231,0.0017409880511021138,-0.0029377036719361177,0.0029377036719361177,-5.198489072051219e-05,5.198489072051219e-05
tree,97883,2627,95256,0.02683816393040671,0.003412438228603766,0.026432818136947533,0.12714872140480488,0.0999593928350456,0.9561832483999329,0.0018076843133915277,0.010498499358194802,0.003142593876246772,-0.0073559054819480295,0.0073559054819480295,-5.559546787373896e-05,5.559546787373896e-05
tri,97883,15445,82438,0.15779042326042317,0.014412488237146758,0.047131902874562565,0.09133943581201917,0.0636895240012886,0.9776056285929452,0.0021015738999430916,0.008153929475573408,0.014848189524218632,0.006694260048645224,0.006694260048645224,9.644636256278037e-05,9.644636256278037e-05
trick,97883,838,97045,0.008561241482177701,0.0010694060088171497,0.015248365167139406,0.12491249207762416,0.0923341678144126,0.8420638416769807,0.0003964212493607418,0.0,0.0010391285701259248,0.0010391285701259248,0.0010391285701259248,1.3013717062553344e-05,1.3013717062553344e-05
trip,97883,1221,96662,0.012474076193005936,0.0015410880053628566,0.018465973258799725,0.12354325735375306,0.09022496676015,0.9570651874676468,0.00042586865241220687,0.00032033993997961346,0.0016499967093686748,0.0013296567693890614,0.0013296567693890614,9.114963444428144e-06,9.114963444428144e-06
troubl,97883,1892,95991,0.01932919914591911,0.0027081013474609915,0.02702915390195683,0.14010416712131304,0.09569445542058995,0.9091219420358768,0.0009662680100422855,0.004159987637478791,0.002532574109807714,-0.0016274135276710768,0.0016274135276710768,-4.4992787786097775e-05,4.4992787786097775e-05
true,97883,5349,92534,0.05464687432955671,0.006214596353530739,0.034403444144562374,0.11372281452096643,0.0837291226308647,0.8469024334848009,0.0030587393273139637,0.012735976216173998,0.005456485636403489,-0.00727949057977051,0.00727949057977051,-0.000126909740260006,0.000126909740260006
trust,97883,2507,95376,0.025612210496204654,0.0030571644605434634,0.025009085807695414,0.11936355360645226,0.08915148510872,0.9422143963946736,0.0009465268139526433,0.0006365599709952306,0.003623005633118606,0.0029864456621233756,0.0029864456621233756,4.966260108981105e-05,4.966260108981105e-05
truth,97883,4753,93130,0.04855797227301983,0.005245312797247482,0.030442651710206797,0.10802166053712929,0.0805539091204025,0.9378198805345052,0.0015584123642062287,0.0024372309079149107,0.005843136560773446,0.0034059056528585358,0.0034059056528585358,8.402367374985797e-05,8.402367374985797e-05
tryin,97883,1003,96880,0.01024692745420553,0.0012630752829932796,0.01710076220118042,0.12326380650571403,0.0856409380291644,0.9932900344729524,0.0008174893649531808,0.00032837745231277646,0.0009017651865292485,0.0005733877342164721,0.0005733877342164721,-2.4499770797933785e-05,2.4499770797933785e-05
tryna,97883,1058,96825,0.010808822778214808,0.0011864987017766177,0.014919235917941524,0.10977131609262825,0.076230308021038,0.8110045052044558,0.0005832042457935303,0.0,0.0030103518191226366,0.0030103518191226366,0.0030103518191226366,2.0553880515028977e-05,2.0553880515028977e-05
tune,97883,904,96979,0.009235515870988833,0.0012566418260300698,0.016360877201004573,0.13606622993064305,0.1088574028116635,0.850574656316428,0.0009097884559989437,0.004117567026678064,0.0010899530235481925,-0.003027614003129872,0.003027614003129872,-3.657312420456986e-05,3.657312420456986e-05
turn,97883,13176,84707,0.13460968707538593,0.012370551981004181,0.04501666755025599,0.09189941860630176,0.064980109382013,1.0,0.00235331463718892,0.007567345607973439,0.0113049986300539,0.0037376530220804612,0.0037376530220804612,5.950542385332718e-05,5.950542385332718e-05
tv,97883,1151,96732,0.011758936689721403,0.0013578896892864722,0.016223329304705852,0.11547725148256102,0.0861026746443046,0.8856891239685062,0.0006178955122817113,0.0002754199096023012,0.0012763263298461482,0.0010009064202438469,0.0010009064202438469,1.5330929727367526e-05,1.5330929727367526e-05
twenti,97883,782,97101,0.007989129879550074,0.0010681652018389833,0.016278530073167267,0.13370232027059487,0.09415095686636765,0.9150598007448282,0.000510474817227961,0.0028774911580278376,0.001202176087648769,-0.0016753150703790686,0.0016753150703790686,-1.3803317838039723e-05,1.3803317838039723e-05
twice,97883,903,96980,0.009225299592370484,0.001250514218223337,0.01692630193310988,0.13555269459839966,0.0969777605528715,0.8792157527793558,0.0006088295269064836,0.0015078101557288264,0.0012889861672784003,-0.00021882398845042604,0.00021882398845042604,-7.729232224412638e-06,7.729232224412638e-06
twist,97883,1386,96497,0.014159762165033766,0.0019182911762088623,0.0210398628521242,0.13547481616223092,0.10273624192258449,0.9753304020181546,0.0010109202989591116,0.000530692304500315,0.0016718480788122164,0.0011411557743119015,0.0011411557743119015,-6.013951174826892e-07,6.013951174826892e-07
two,97883,7274,90609,0.07431321066988139,0.007379476826902971,0.03598409288148903,0.09930235499694028,0.0716305530557889,0.9155471486337252,0.0008999258663557245,0.006498042697651614,0.007623813600042534,0.0011257709023909197,0.0011257709023909197,-1.5838092362922726e-05,1.5838092362922726e-05
type,97883,804,97079,0.008213888009153786,0.0009482562322624827,0.014368623516541806,0.11544547858525944,0.08151284606755875,0.8652353324429094,0.000338468144195828,0.0006004619048802777,0.0015015027082438774,0.0009010408033635997,0.0009010408033635997,1.5065431758630407e-05,1.5065431758630407e-05
uh,97883,1748,96135,0.01785805502487664,0.003372680063456152,0.037149102166058934,0.18886043629935842,0.10308054287082766,1.0,0.0009019015820789767,0.0012427666372143132,0.004588981949783211,0.003346215312568898,0.003346215312568898,4.1933463992765514e-05,4.1933463992765514e-05
underneath,97883,1019,96864,0.01041038791209914,0.001481848205025425,0.0183304546044055,0.14234322654808998,0.1098789889733556,0.8359947140166741,0.00046855321587209865,0.0009092013116468899,0.0017367860764208214,0.0008275847647739315,0.0008275847647739315,2.1809953969339397e-05,2.1809953969339397e-05
understand,97883,5675,92208,0.057977381159138974,0.006276692488966509,0.03369570804074741,0.10826105566475924,0.0797335589593053,0.98339581434789,0.0010785053901962178,0.002907359222184465,0.006027632850069086,0.0031202736278846213,0.0031202736278846213,2.939740106694907e-05,2.939740106694907e-05
univers,97883,887,96996,0.009061839134476876,0.0015002750509599237,0.020282094806780393,0.1655596649527736,0.1229094839341358,0.9199856421315044,0.0005440761094510191,0.0,0.0016745739066375749,0.0016745739066375749,0.0016745739066375749,2.3685539713209536e-05,2.3685539713209536e-05
upon,97883,2830,95053,0.028912068489931858,0.003531927642190447,0.024905903783115205,0.12216101533587545,0.09798667149512745,0.8015012764104853,0.0008800187431374612,0.0024963675998450324,0.0025075144039588605,1.1146804113828113e-05,1.1146804113828113e-05,-2.7019807680906895e-06,2.7019807680906895e-06
us,97883,1904,95979,0.019451794489339314,0.0023168918706601167,0.02012219564478525,0.11910941542847908,0.0960219662880642,0.7448584459450786,0.0006226135623523068,0.001627234524106,0.002438658702913532,0.0008114241788075318,0.0008114241788075318,2.985656516785561e-05,2.985656516785561e-05
use,97883,7138,90745,0.07292379677778572,0.007466091606691793,0.036871434530893636,0.10238210209271684,0.07207245839082854,0.9650901387874224,0.0011230871070388917,0.00895630483666941,0.007846030293550714,-0.0011102745431186972,0.0011102745431186972,-2.1145987481463846e-05,2.1145987481463846e-05
vein,97883,1216,96667,0.012422994799914183,0.0016941281736385957,0.018352300017912094,0.13637035199035089,0.1105185403490509,0.791818600102764,0.0006640117689366818,0.0,0.002023804905168062,0.002023804905168062,0.002023804905168062,3.5742787088249636e-05,3.5742787088249636e-05
view,97883,1358,96525,0.013873706363719951,0.0017592130080537262,0.018083970566071302,0.1268019490922849,0.10424529801648369,0.6524337794667859,0.0004799777827291411,0.0011658714291468287,0.0018869787448066429,0.0007211073156598142,0.0007211073156598142,1.5130577888100178e-05,1.5130577888100178e-05
vision,97883,1491,96392,0.015232471419960565,0.0020254051108481667,0.021014501354059856,0.132966283343495,0.10353500890839,0.952984366209299,0.0007674284188739873,0.0,0.0022235207833862583,0.0022235207833862583,0.0022235207833862583,2.9091020529268593e-05,2.9091020529268593e-05
voic,97883,4325,93558,0.044185405024365826,0.004895944280572623,0.029019582187667307,0.11080455815382428,0.0855508882074972,0.847320359521074,0.0011440008432144035,0.0032556643474672448,0.005290875149831389,0.0020352108023641443,0.0020352108023641443,4.98651411650755e-05,4.98651411650755e-05
wait,97883,11622,86261,0.11873359010246927,0.013355649250446695,0.05369013916103962,0.11248416929801014,0.0739588386468413,0.9634345418689956,0.002961104678174304,0.0022560822314654843,0.013555280399419356,0.011299198167953873,0.011299198167953873,0.00013560303851548926,0.00013560303851548926
wake,97883,5364,92519,0.05480011850883197,0.006309107197010666,0.036658538943556286,0.11512944440063293,0.0811694267028933,0.9894628527726798,0.0016402144275005667,0.0028591541559775955,0.007434361844841618,0.004575207688864023,0.004575207688864023,8.835434883092054e-05,8.835434883092054e-05
walk,97883,10555,87328,0.10783282081668931,0.010469973970162874,0.04265310111079467,0.09709450138526315,0.0690609652038088,0.94400083985704,0.002235380993071105,0.006347143219411853,0.00916876090798767,0.0028216176885758164,0.0028216176885758164,-4.2491002362434315e-05,4.2491002362434315e-05
wall,97883,4609,93274,0.04708682815197736,0.005145816035564132,0.030698300774817583,0.10928355630486525,0.0823746674833686,0.8734385137043748,0.0017630933238006695,0.0007460144321464908,0.005198084717193847,0.004452070285047356,0.004452070285047356,5.968040557328475e-05,5.968040557328475e-05
wander,97883,1000,96883,0.010216278618350479,0.0015956730434801638,0.019623068151012005,0.15618926451496887,0.12652191056479223,0.9627013404919867,0.0004761183978354644,0.002692303251489632,0.001588202409806792,-0.0011041008416828402,0.0011041008416828402,-1.2171038427186208e-05,1.2171038427186208e-05
