feature,n_tracks,n_nonzero_tracks,n_zero_tracks,nonzero_share,mean_tfidf,std_tfidf,mean_nonzero_tfidf,median_nonzero_tfidf,max_tfidf
pop,97883,1032,96851,0.010543199534137696,0.0011906847372003355,0.017018504268062246,0.11293390904203532,0.0760549738508231,0.9855951304469656
pour,97883,1365,96518,0.013945220314048405,0.0017041159238151144,0.018089239037748332,0.1222007171947215,0.0939989628822107,0.8442520738972162
power,97883,2436,95447,0.024886854714301767,0.0033933806504047766,0.029010136919087555,0.1363523309538468,0.09566805035368281,0.9221641180996512
pray,97883,2746,95137,0.02805390108599042,0.003495591249930262,0.027647877931272147,0.12460267964928036,0.09037011040136414,0.8980774026569196
prayer,97883,1023,96860,0.01045125302657254,0.0015160601243791216,0.01840816280952671,0.14506013016090086,0.113022674778272,0.7389002357278833
pressur,97883,784,97099,0.008009562436786776,0.0012552307861692028,0.019334982553891805,0.15671652428903068,0.1088589103088788,0.9360842685041864
pretend,97883,2518,95365,0.025724589561006508,0.0031609579574893164,0.025481009274380927,0.1228769053824173,0.09060201590839995,0.9227183408310232
pretti,97883,2655,95228,0.027124219731720522,0.0035744758954530166,0.03025367121171638,0.1317817039829106,0.0885052926500545,0.9687308489747216
price,97883,1012,96871,0.010338873961770686,0.0014127656684449835,0.017966115959413855,0.13664599004387384,0.1008991913493867,0.8580369779418874
pride,97883,1490,96393,0.015222255141342214,0.0018636938798230608,0.018477892738864223,0.12243217989175882,0.0970188802158477,0.7680732136426234
probabl,97883,1017,96866,0.010389955354862437,0.0012465075271147837,0.015950868766582877,0.11997236605366408,0.0881234104370515,0.839103856341495
problem,97883,1701,96182,0.017377889929814167,0.002154514359880195,0.022241927105840227,0.12398020522525167,0.0885358757241205,0.9878884192350132
promis,97883,3381,94502,0.03454123800864297,0.004333017471405252,0.030758518461550952,0.12544476461211485,0.0917799161971416,0.940096489175034
pron,97883,18813,79070,0.19219884964702758,0.01865352287685582,0.05460278790402495,0.09705324933584639,0.0665898537406356,0.8584123150287354
protect,97883,983,96900,0.010042601881838522,0.0014128788121378136,0.017711645948506015,0.14068852163630274,0.1134043034294466,0.981094451998903
proud,97883,1081,96802,0.011043797186436869,0.0014210712261462693,0.016984078808234174,0.1286759619138532,0.0985503740987511,0.8363920649253447
prove,97883,1174,96709,0.011993911097943464,0.0015110686705542828,0.017111545353159004,0.1259863157409411,0.09551147739215896,0.8214120637127817
pull,97883,4263,93620,0.04355199575002809,0.004681242575145356,0.02982777026690241,0.10748629298216113,0.077592383791716,0.9596908755578444
pure,97883,1097,96786,0.011207257644330476,0.0016289497003356926,0.019142055598084767,0.14534775161163044,0.1136368505934527,0.9264429852956442
push,97883,2516,95367,0.025704157003769806,0.0032994990410583425,0.028601234283510683,0.1283644136072789,0.08951069519229121,0.9975998526329416
pussi,97883,562,97321,0.00574154858351297,0.0007418816942361564,0.01405635283166341,0.12921282184504926,0.08307971900426125,0.9799848085815868
put,97883,8683,89200,0.08870794724313721,0.008026568580494371,0.03594178832051074,0.09048308330813436,0.0648560495055339,0.9823690969355118
queen,97883,1296,96587,0.013240297089382222,0.002007060846383493,0.024607037832419874,0.15158729693407055,0.09753089137659485,0.9995953967949296
question,97883,1856,96027,0.01896141311565849,0.002205179985197539,0.020316798033546243,0.11629829336804455,0.09013427357092696,0.9026307823228016
quick,97883,1428,96455,0.014588845867004485,0.0015455395761681855,0.016163573575301966,0.10593981115831266,0.0830634483590534,0.7430940388080227
quiet,97883,1505,96378,0.015375499320617473,0.00210526056915281,0.02110497394973127,0.13692306996038836,0.1067665926089757,0.8085232830216105
quit,97883,1966,95917,0.020085203763677045,0.0023277904171162818,0.02091422060587464,0.1158957830104746,0.08772164034485119,0.9638260146682608
race,97883,1571,96312,0.016049773709428602,0.0019333769543083163,0.018696612450319918,0.1204613217177345,0.0961570812844083,0.6427819527065561
radio,97883,1132,96751,0.011564827395972742,0.0017472795937995536,0.023194195116237163,0.15108566120130892,0.0970778084177819,0.953238546843268
rage,97883,1044,96839,0.0106657948775579,0.001475511714419103,0.017834375562140695,0.1383405298299665,0.11043241782145775,0.8374057618416003
rain,97883,5236,92647,0.05349243484568311,0.006975092493573276,0.04169143458620122,0.13039399895882983,0.0895470181057322,0.9898607934269504
rais,97883,1779,96104,0.018174759662045504,0.002243584752057052,0.021873223397640407,0.12344508503968543,0.0921921752801668,0.9304894165110752
rap,97883,726,97157,0.0074170182769224486,0.0007798188146680215,0.01257050395204065,0.10513912539414594,0.07224703057776605,0.9751468008599928
rather,97883,1441,96442,0.014721657489043041,0.0019672327097418397,0.02136468803621713,0.13362847975548964,0.0965235203043868,0.8007400853223244
reach,97883,3569,94314,0.03646189838889286,0.0044201241842012915,0.029916820655360752,0.12122583791599188,0.0902848227160555,0.9735021791405042
read,97883,2386,95497,0.024376040783384244,0.002776801991016172,0.022688570983074034,0.11391521763899244,0.0860466891711171,0.8905545683731307
readi,97883,2986,94897,0.03050580795439453,0.004243807284286708,0.03497945924769261,0.13911473154984455,0.0884523979127094,1.0
real,97883,5673,92210,0.05795694860190227,0.006229291470080407,0.035755088541801726,0.10748135677170467,0.0728159645237024,0.933175194897004
realiti,97883,1221,96662,0.012474076193005936,0.0016663650294786506,0.018412011238270104,0.13358624748604322,0.1031563298456792,0.8380366457070574
realiz,97883,1914,95969,0.019553957275522817,0.002405660433601597,0.021184987536133883,0.12302678172530045,0.0954758599415147,0.9120751449648322
realli,97883,7964,89919,0.08136244291654322,0.008445714629959833,0.039685251884120476,0.10380360184886468,0.07206796307269075,0.932215711125897
reason,97883,4279,93604,0.0437154562079217,0.005144580645489603,0.03183704451047245,0.1176833342655898,0.0868241884073104,0.8844058162392167
record,97883,1009,96874,0.010308225125915635,0.0012439924591815302,0.016541175555734085,0.12067959750452502,0.0870278006009642,0.8239048503092918
red,97883,3278,94605,0.03348896131095287,0.003967559031338276,0.02898996980776427,0.11847363656634669,0.08447201963329945,0.9066247505555904
reflect,97883,1333,96550,0.01361829939826119,0.0017964371095206965,0.01866741426274429,0.1319134685605509,0.1065415858351099,0.7031320798961767
regret,97883,1858,96025,0.01898184567289519,0.0023611107598768455,0.021206246806325272,0.12438783881002438,0.09615196929796399,0.9411945064901642
releas,97883,891,96992,0.009102704248950277,0.001431754001139762,0.018770697471239765,0.15728886295573888,0.1214240352243626,0.8303080850795417
remain,97883,1786,96097,0.018246273612373957,0.0025652852784337275,0.023050759581739633,0.1405922838235882,0.11027932894060395,0.7839670709673526
rememb,97883,6398,91485,0.06536375060020637,0.00775661430020021,0.04073726394649341,0.11866843975406333,0.08298324251915029,0.9150112438507756
remind,97883,1360,96523,0.013894138920956652,0.0019344675468808978,0.020994936239234596,0.13922903447892862,0.10373530640941944,0.9969836939060788
repeat,97883,1417,96466,0.01447646680220263,0.0019876224100672905,0.02092478398422714,0.1373002430237238,0.10390835778644,0.8319967359898002
resist,97883,948,96935,0.009685032130196254,0.001518258693999767,0.01990264068079544,0.15676341323288945,0.11362845916478079,0.9421909883849746
rest,97883,3153,94730,0.03221192648365906,0.003767329123276335,0.026275663832081585,0.11695448035954885,0.0903373616267301,0.8142463588592147
return,97883,2062,95821,0.02106596651103869,0.002954710080247741,0.02548860291441485,0.14025988689858856,0.1059269831295939,0.8757361777806277
rhyme,97883,869,97014,0.008877946119346567,0.0010586251152004504,0.014186588760732168,0.11924211985174417,0.0922028021446172,0.7524626834692916
rhythm,97883,925,96958,0.009450057721974194,0.0014284816866180592,0.019926971350714074,0.15116115992565998,0.1064886521610452,0.8497630083336388
rich,97883,1109,96774,0.011329852987750681,0.0014014420349088609,0.017586032867350845,0.12369463544002167,0.0891955304295872,0.9665920987667976
ride,97883,3847,94036,0.039302023844794295,0.0049372407484354446,0.03481389646501161,0.1256230663319747,0.0836666926056652,0.962877164899936
right,97883,16263,81620,0.16614733917023386,0.015043336407191736,0.04992028502272882,0.09054214459479484,0.0612558756482503,0.9773620894379258
ring,97883,2014,95869,0.020575585137357865,0.002413422979525985,0.022109045550637123,0.11729547244535352,0.08705307049402135,0.8914101438270216
rip,97883,1069,96814,0.010921201843016664,0.0014523528768513965,0.018057550167536494,0.1329847115480311,0.1021642322853424,0.8877372585320873
rise,97883,4434,93449,0.04529897939376603,0.005808149707000018,0.03625270868710767,0.12821811406636957,0.0930916327239679,0.9762354402462968
river,97883,2125,95758,0.021709592063994768,0.0034623835756356818,0.030685442354768177,0.15948634895715172,0.114765362427063,0.9392664887309148
road,97883,3928,93955,0.040129542412880685,0.004879706584368847,0.03211352888603182,0.1215988593680692,0.0868558121933877,0.9561026887511328
rock,97883,2795,95088,0.02855449873828959,0.004180745891121064,0.036631763697057645,0.14641286227570774,0.0869476485132607,0.9837160469908396
roll,97883,3460,94423,0.03534832401949266,0.004360755302897955,0.0327135195640994,0.12336526338542211,0.0826282696317039,0.9717261039157686
room,97883,4516,93367,0.046136714240470764,0.004744934559672443,0.028129601915288006,0.10284509067856903,0.07852239727653075,0.8752251913435181
rose,97883,654,97229,0.0066814462164012135,0.0011318986641017765,0.018222808399191742,0.1694092307924682,0.12647450344962224,0.958031213535185
round,97883,3361,94522,0.034336912436275964,0.004622128115352486,0.034872083408366276,0.1346110581121831,0.0900084332445276,0.9973430382478244
ruin,97883,756,97127,0.007723506635472962,0.001226782096638926,0.01811631802428808,0.15883744968956087,0.11926043619742305,0.965832571013787
rule,97883,1733,96150,0.017704810845601382,0.0022539509883512,0.0218945906525617,0.12730726173847692,0.0953379863176974,0.8718234374940184
run,97883,12571,85312,0.12842883851128387,0.013222857707326976,0.051916487168531374,0.10295863343936731,0.068257937255879,0.9986399883312151
runnin,97883,758,97125,0.007743939192709663,0.001025154996338239,0.016624875079671548,0.13238159169732966,0.08724361294326415,0.9709243507094282
rush,97883,1286,96597,0.013138134303198717,0.0016627601128426795,0.01924975861620587,0.12655983524524103,0.0931422907718417,0.9778942209561872
sad,97883,3466,94417,0.035409621691202764,0.00454776241459045,0.030890786470422312,0.12843295684574638,0.09792724979339655,0.8662193801106984
safe,97883,1862,96021,0.019022710787368592,0.0025110140499280623,0.023489148239807328,0.13200085298018716,0.09934359988675676,0.9637404385796682
sail,97883,1156,96727,0.011810018082813154,0.0020115010512344426,0.023576002240577466,0.1703215894446202,0.1275619166698243,0.9505364684440678
sand,97883,1665,96218,0.01701010389955355,0.002264110858749355,0.021572018519280076,0.13310388179397187,0.1047244084186422,0.9362780087459834
satisfi,97883,823,97060,0.008407997302902445,0.001274568692008476,0.01780519410374232,0.15159004529752815,0.109757102553462,0.8639034695862328
save,97883,4372,93511,0.044665570119428295,0.0061353041609258216,0.040003372431683726,0.1373609279926583,0.09167894378511146,0.9801951728897208
say,97883,31732,66151,0.3241829531174974,0.027919175893593752,0.061136075661095725,0.08612166563697962,0.060268819511618596,0.9505144259678784
scar,97883,1310,96573,0.013383324990039129,0.0017980864026062963,0.019415574766970103,0.13435274148573445,0.10392969911753265,0.985500818337524
scare,97883,2489,95394,0.025428317481074342,0.0030884415830614484,0.025355570985699998,0.12145678082555396,0.0884791350601128,0.9255865985815352
scene,97883,1411,96472,0.014415169130492527,0.0016695156802012318,0.017143222885381892,0.11581658633957276,0.093255749853152,0.7694575506339947
school,97883,1447,96436,0.014782955160753144,0.0016171822565358264,0.017743986645672515,0.10939505930649364,0.0817124258204851,0.9766358773701832
scream,97883,3802,94081,0.03884229130696852,0.004415602113695389,0.02866291989258067,0.11368026872563013,0.08473035265586715,0.8886417990196134
sea,97883,4460,93423,0.04556460263784314,0.006025144390173118,0.035856052624243705,0.13223300635500343,0.09936812066626971,0.931151713090848
search,97883,2280,95603,0.023293115249839094,0.0029988856812714865,0.02435367697700719,0.12874558207890216,0.0989693010865895,0.7781933575798108
season,97883,1005,96878,0.010267360011442232,0.001465265042282192,0.018214117932989354,0.14271098321761966,0.1109195852989729,0.9299651375133254
seat,97883,836,97047,0.008540808924941001,0.0010411478653206093,0.014029139609010232,0.1219027230875325,0.09846782332534035,0.7585715742265153
second,97883,2413,95470,0.024651880306079708,0.002806174295196583,0.022935971178789878,0.11383205907033865,0.0868619609846275,0.8660575274565833
secret,97883,2576,95307,0.026317133720870835,0.0032785230937250483,0.026631301807646692,0.12457751396859039,0.09271704325821234,0.9533897275359876
see,97883,35694,62189,0.36465984900340204,0.028507921755557955,0.05743429476732666,0.07817674973943181,0.0550702144228985,0.8565260348046504
seek,97883,1184,96699,0.012096073884126968,0.001760462717725944,0.019374446714577685,0.14554001030335184,0.11974806815199185,0.8298619007230783
seem,97883,6956,90927,0.07106443406924594,0.00685707069727442,0.03185723404760472,0.09649089290703164,0.07342354855149985,0.7190519281283078
self,97883,929,96954,0.009490922836447596,0.0014249232491976556,0.018563906032661198,0.1501353739517913,0.1192501651111315,0.9925563543340188
sell,97883,1982,95901,0.02024866422157065,0.0024281353437175532,0.022754291109593955,0.11991582837997238,0.0871961994247613,0.9232240946845396
send,97883,2958,94925,0.030219752153080717,0.0037618374284612032,0.029580938238634297,0.12448273597365381,0.08636339829222034,0.8963774517345448
sens,97883,2484,95399,0.02537723608798259,0.003082348704306324,0.024025310472041737,0.12146116675668917,0.09425271384287046,0.8528662956038814
set,97883,4327,93556,0.04420583758160253,0.004995228316092481,0.03104088672169045,0.11299929125585402,0.0835329736062193,0.9372996909499464
seven,97883,1137,96746,0.011615908789064495,0.0017261040805042409,0.02151725502666384,0.14859828118909113,0.1075624623126606,0.9718565136810698
sex,97883,685,97198,0.006998150853570078,0.0009638707545288846,0.017323314636594252,0.13773220593511068,0.0858740983333277,0.9978233173231044
shade,97883,952,96931,0.009725897244669657,0.0014108310839533978,0.017754492813132964,0.14505922162879248,0.1174117794742427,0.7842520533185737
shadow,97883,3328,94555,0.033999775241870395,0.004348543896544612,0.030052027398351507,0.12789919538025127,0.0976659787001032,0.907564845149864
shake,97883,3053,94830,0.031190298621824014,0.0039697525659110906,0.03264523513196599,0.12727523432986415,0.0846913919772673,0.9871620866952848
shall,97883,1231,96652,0.01257623897918944,0.002386054308357332,0.026618772571665287,0.18972717616973253,0.146463084246257,0.9376296300336664
shame,97883,1649,96234,0.016846643441659943,0.002389038022788396,0.025233888349703686,0.14181092103371531,0.1002525587946039,0.9882483159936156
shape,97883,986,96897,0.010073250717693574,0.0014328961312400908,0.01730180585883804,0.14224763895960832,0.11549700051659764,0.8632214519800743
share,97883,2126,95757,0.02171980834261312,0.0026031762587472745,0.0219210239942126,0.11985263487063004,0.09267700452994196,0.8079323529765533
shine,97883,4430,93453,0.045258114279292626,0.005657445076968281,0.03519137022438189,0.12500399468823617,0.0905638106345934,0.9100637636342044
ship,97883,1072,96811,0.010951850678871715,0.001541091660088105,0.018285999510049583,0.14071518186977983,0.1132436608799249,0.6718170960264022
shit,97883,3202,94681,0.03271252413595824,0.0038059043608699495,0.028013099441395482,0.11634395270300851,0.08057549131411525,0.9861959061672828
shoe,97883,1533,96350,0.015661555121931285,0.001833278624768084,0.018538006675440692,0.11705597627408634,0.0924498860055507,0.8273223740511184
shoot,97883,2362,95521,0.024130850096543834,0.002874031586761201,0.025968302072090423,0.11910196181496469,0.0802503494616762,0.8979674221186695
shore,97883,903,96980,0.009225299592370484,0.0014061581943942622,0.017515022769704625,0.15242412241627196,0.1247002237534033,0.7631056352412177
short,97883,1252,96631,0.0127907808301748,0.001539489492349827,0.01694606104497291,0.12035930509558955,0.09403606429702174,0.925239722478582
shot,97883,1122,96761,0.011462664609789237,0.0013638680071727872,0.017050873230142653,0.1189835045865365,0.08469588905095815,0.9641614168479288
shoulder,97883,1302,96581,0.013301594761092324,0.001705409324210652,0.01841653319699277,0.12821089161421756,0.0992878211389511,0.735293346737627
shout,97883,1334,96549,0.01362851567687954,0.0017913192342378457,0.02024058967763859,0.13143905592571442,0.0974931515147224,0.9731345813260468
show,97883,8832,89051,0.09023017275727144,0.008784322460375233,0.03891994268735071,0.09735460092718627,0.06834642470702075,0.9741774177513696
shut,97883,1598,96285,0.016325613232124066,0.0023183488591461774,0.0248028464608885,0.1420068469210296,0.09785159083191156,0.9939012037580706
sick,97883,2590,95293,0.026460161621527742,0.003307363333500074,0.02766531293176237,0.12499407149536207,0.08966364509498134,0.968749914797797
side,97883,6182,91701,0.06315703441864266,0.007009052675714242,0.037088564319393905,0.11097817907747286,0.0798916083237485,0.9875693033521682
sight,97883,2180,95703,0.022271487388004045,0.0026441266650678217,0.02153374814120459,0.11872250016368513,0.09774900587369215,0.7840047333887693
sign,97883,2872,95011,0.029341152191902576,0.003465695329645417,0.02602294836934171,0.1181172200388866,0.08753580729585875,0.8574206931969083
silenc,97883,2502,95381,0.0255611291031129,0.003374152572296551,0.026616340821478398,0.13200326787933786,0.10094882988928205,0.8910223434883013
silent,97883,1457,96426,0.014885117946936649,0.002071506739034772,0.020852816582823397,0.1391662965936449,0.1138036738747508,0.9685773315834894
silver,97883,1135,96748,0.011595476231827795,0.001644140532513741,0.019038889319107598,0.14179154867316518,0.1110010820523707,0.8971637828425851
simpl,97883,1343,96540,0.013720462184444695,0.0019588301248748634,0.021729609027205412,0.14276706560917815,0.1080273567996725,0.9753782276783636
sin,97883,1849,96034,0.018889899165330036,0.002590011995173035,0.024215791344594173,0.137110948687681,0.1023955208420292,0.883242152683871
sinc,97883,3202,94681,0.03271252413595824,0.0035247813750167163,0.025179683295900604,0.10775021090904474,0.08029427832771324,0.8839158725000305
sing,97883,6553,91330,0.0669472737860507,0.008199094298912482,0.0424805197833983,0.12247092129718459,0.0857179772892468,0.9655902263715496
singl,97883,1556,96327,0.015896529530153348,0.001890709706003979,0.018866549430308098,0.11893852066374516,0.09362293303451749,0.8997058211537903
sink,97883,1830,96053,0.018695789871581377,0.002472237038460786,0.022197268216834428,0.13223496067522245,0.10345115511179195,0.8053883248624416
sister,97883,1099,96784,0.011227690201567176,0.0017149087082408644,0.022265546810226015,0.15273922574043725,0.1012783679711527,0.9723487966465018
sit,97883,4547,93336,0.04645341887763963,0.004777612800372319,0.029004552773756912,0.10284738811058801,0.0770000592123437,0.946564603510056
six,97883,1366,96517,0.013955436592666756,0.001681632377219208,0.01915646995105009,0.12050016250318284,0.08721172195696986,0.8952918417077073
skin,97883,3827,94056,0.03909769827242728,0.004415986675532942,0.02817348549758547,0.112947484651474,0.0856709121276828,0.902378113930112
sky,97883,7943,89940,0.08114790106555786,0.008673286171451682,0.03785268882670916,0.1068824462193384,0.0816551026183497,0.8898023708464886
slave,97883,725,97158,0.0074068019983040976,0.0011791387318652617,0.017706397877784958,0.1591967399878171,0.1153885923988752,0.8898633874936296
sleep,97883,7287,90596,0.07444602229191995,0.008037210679387822,0.03875489025767598,0.10796024330046908,0.0770424895729506,0.9355166271791944
slide,97883,735,97148,0.007508964784487602,0.001094868983277121,0.017037549236429205,0.14580824583689037,0.1029806373363659,0.9823740881111156
slip,97883,1974,95909,0.020166933992623846,0.0025415512479102583,0.022695773394572807,0.12602566403201612,0.0960292222348587,0.767698538645705
slow,97883,3133,94750,0.03200760091129205,0.004023084615716871,0.030781649508114586,0.1256915389212303,0.0882991443690978,0.9627393464951944
slowli,97883,1821,96062,0.018603843364016222,0.0025416936986094726,0.023321354743635433,0.13662196831465734,0.1076413107166492,0.8399924728560387
small,97883,1821,96062,0.018603843364016222,0.0022865060806359053,0.021118962172916124,0.12290503827066684,0.0958117549970537,0.9324334971502296
smell,97883,1506,96377,0.015385715599235822,0.0018899197420553214,0.019281680749549973,0.12283599874608302,0.09890269080607385,0.9232900263533842
smile,97883,6270,91613,0.06405606693705751,0.006381413696396187,0.03236180077754126,0.0996223152861799,0.0752416285364309,0.9538223604250324
smoke,97883,2649,95234,0.02706292206001042,0.0029708199073450988,0.023384848752539374,0.10977454322033232,0.0830006634944754,0.9614293547732956
snow,97883,1323,96560,0.013516136612077685,0.0019646135831347935,0.020677646317626686,0.14535319074677475,0.116869326049981,0.9112772222587764
soft,97883,1653,96230,0.016887508556133343,0.002270763603449812,0.022075166283748,0.13446409788050692,0.1033019550762446,0.8689560735766186
soldier,97883,709,97174,0.00724334154041049,0.001140244381237182,0.017947843617545724,0.15741966257918066,0.1100180786527914,0.9247400146226682
somebodi,97883,2516,95367,0.025704157003769806,0.004017335266749535,0.035439286237020064,0.15629126705693352,0.0958700978147564,0.9592301681668886
someday,97883,1163,96720,0.011881532033141608,0.0019952991148587426,0.024110234606966874,0.16793281449674832,0.1191731171357821,0.9341943923577566
somehow,97883,1414,96469,0.014445817966347578,0.001963677510120612,0.020251364845308227,0.1359339785877906,0.1013605500523817,0.6941372873738104
someon,97883,6592,91291,0.06734570865216637,0.007734052939057504,0.039151124738761034,0.114841065508763,0.08073736841462945,0.8996311850185125
someth,97883,10615,87268,0.10844579753379034,0.011189792560027712,0.045792930609267174,0.10318327509686223,0.0700923988824968,1.0
sometim,97883,4229,93654,0.04320464227700418,0.005430076035906027,0.03478572988709368,0.12568269865750525,0.088843762665403,0.9739748901273042
somewher,97883,2178,95705,0.022251054830767343,0.003010305755030753,0.02580817787698056,0.13528822691445141,0.1003804091515591,0.8743115068641986
son,97883,2018,95865,0.02061645025183127,0.0028971481741506817,0.026834994191162944,0.14052604297839005,0.0986396500889964,0.9834199134345728
song,97883,6185,91698,0.06318768325449772,0.00742234215767845,0.039446591102820124,0.11746501494260951,0.0805926333807716,0.8864973525635684
soon,97883,3693,94190,0.037728716937568324,0.004450387004214582,0.029293828508294734,0.11795754972475926,0.0899316802317045,0.8892905707636544
sorri,97883,2524,95359,0.02578588723271661,0.003822727518368126,0.03295182035632211,0.1482488263393135,0.09807852424146635,0.9549153708260092
sorrow,97883,1390,96493,0.014200627279507166,0.002175669142187676,0.023123936797190634,0.15320936880917715,0.1201675334791874,0.9161895747141342
soul,97883,7628,90255,0.07792977330077745,0.00831165340305459,0.03777350491776481,0.10665568563859365,0.0793615342346064,0.9289122593485968
sound,97883,5772,92111,0.058968360185118966,0.006257928453887295,0.03331361725304562,0.10612349460357763,0.0786493970470718,0.8585731396296585
space,97883,2429,95454,0.024815340763973313,0.003196814987716866,0.026039649329229222,0.1288241422160107,0.0965808848313581,0.8871412110716397
spark,97883,834,97049,0.0085203763677043,0.0011696034228841669,0.01572322370351464,0.1372713331440898,0.10770326542762534,0.8277860695499939
speak,97883,4333,93550,0.04426713525331263,0.004872411240846825,0.02944617654013415,0.11006836590994916,0.0837219925076876,0.7871991344300772
special,97883,945,96938,0.009654383294341203,0.0013165775244772745,0.017775887347202778,0.13637096066498314,0.0948860945599298,0.7734887335438627
speed,97883,951,96932,0.009715680966051306,0.0013279788812417747,0.01756368718523854,0.1366840765852667,0.103750191975331,0.9275494844523486
spell,97883,932,96951,0.009521571672302647,0.0013674917898731074,0.017720943290362102,0.14362038505166239,0.1107333537642667,0.8960232389566319
spend,97883,3245,94638,0.03315182411654731,0.0035422468110667448,0.024610721209141647,0.10684922792223304,0.0828492399141868,0.8784848595323362
spin,97883,1798,96085,0.018368868955794163,0.0023649089302907557,0.022590929020325456,0.12874548432906008,0.09405898476560665,0.9365736032351653
spirit,97883,1440,96443,0.01471144121042469,0.00219313260534139,0.023172232673669125,0.14907666583932724,0.11432370358105295,0.8752968222869357
spit,97883,928,96955,0.009480706557829245,0.0011819808559165646,0.016111080169810412,0.12467223288758737,0.0894553572662923,0.9837012135903318
spread,97883,1104,96779,0.01127877159465893,0.001557702759319624,0.017931501860120134,0.13810925651311848,0.11402904217039994,0.7717459673423541
spring,97883,919,96964,0.009388760050264091,0.001432643105470152,0.018107233914425435,0.15259130042735025,0.1255089872909832,0.9261653383414516
stand,97883,8761,89122,0.08950481697536855,0.00877645249580435,0.03947716242874827,0.09805564429252565,0.070233321342406,0.945677674627758
star,97883,5881,92002,0.06008193455451917,0.006967874953924345,0.03718638956291742,0.11597287946182228,0.0843908866245582,0.9707237890429324
stare,97883,2563,95320,0.02618432209883228,0.002938435862913706,0.02233631001592653,0.11222119296511208,0.0889832776291319,0.7293497522197173
start,97883,9110,88773,0.09307029821317286,0.008534098228081982,0.0361284874095777,0.09169518516568043,0.06629054668067055,0.8079624528764628
state,97883,1327,96556,0.013557001726551086,0.0018188544242596848,0.020405781551921857,0.13416347220030952,0.099301967191574,0.9801249802531428
stay,97883,10475,87408,0.10701551852722127,0.011134422420405016,0.045843490591712756,0.10404493267556127,0.0719905927188776,1.0
steal,97883,2175,95708,0.022220405994912294,0.002686096572577478,0.023232877403839742,0.12088422566142588,0.0907282771287619,0.7959266251354741
step,97883,3726,94157,0.038065854131973886,0.004411234095143828,0.03033263887382812,0.11588427990739757,0.08254074390726555,0.97066320127612
stick,97883,2301,95582,0.023507657100824454,0.0025572604666162947,0.021444954040440833,0.10878414874133106,0.0823275364026245,0.8914689153004709
still,97883,14557,83326,0.14871836784732792,0.01391012714632026,0.046708687487934455,0.09353334996656357,0.0660466484797811,0.8993565950984089
stone,97883,2719,95164,0.027778061563294956,0.003664592780767837,0.028543972499305122,0.13192399233537996,0.0985003365063786,0.9581632794496628
stop,97883,9185,88698,0.09383651910954915,0.010050063533926946,0.04587214978323267,0.10710183656955594,0.0705218180284751,0.9586259098995747
stori,97883,3092,94791,0.03158873348793968,0.0036105882964964867,0.026074839997283477,0.11429987523478835,0.08528326369577474,0.8814756012971507
storm,97883,2000,95883,0.020432557236700958,0.002708577338312294,0.023589206857008202,0.13256183780301112,0.10397311580175869,0.8975437900338314
straight,97883,2233,95650,0.02281295015477662,0.0026404276640857064,0.02372379085927368,0.11574249039126785,0.0834398405001992,0.9004671132492833
strang,97883,2203,95680,0.022506461796226108,0.0031363652926121293,0.02737114967645871,0.13935399180061417,0.1024718871993807,0.955634888306038
stranger,97883,1114,96769,0.011380934380842435,0.0017003332065007194,0.02114881621397496,0.14940189878986526,0.10595828801177534,0.9157284453465644
street,97883,4888,92995,0.04993716988649714,0.005138525547113698,0.030351313861691685,0.10289981508349633,0.0750635074311565,0.8837961844339447
strength,97883,1380,96503,0.014098464493323661,0.0018919343286410192,0.019449511383705945,0.13419435354374554,0.10999848206552734,0.8190506955000076
strike,97883,1046,96837,0.010686227434794601,0.001508883164840194,0.01839565527206448,0.14119886312050928,0.1072144085598743,0.9117737577362448
strong,97883,4297,93586,0.04389934922305201,0.004778716165235296,0.02921248871295352,0.10885619604415324,0.0799071427512804,0.877977485330474
stuck,97883,1074,96809,0.010972283236108415,0.0013792744647781712,0.016798410885891065,0.12570532815259006,0.09366490945200324,0.7403052901855419
stuff,97883,827,97056,0.008448862417375847,0.0011179937745955473,0.01644906632510905,0.13232476981709307,0.0936726985629725,0.8611998088282286
stupid,97883,1119,96764,0.011432015773934186,0.001507586082344151,0.018540216883560875,0.13187403797863498,0.0972030460734983,0.7998707427879711
style,97883,1036,96847,0.010584064648611098,0.0011514487089381343,0.014786756910298685,0.10879078569207665,0.08427546649816475,0.8483604909699324
suck,97883,895,96988,0.009143569363423679,0.0011300131072389064,0.015321413485476333,0.1235855563976155,0.0929916166736185,0.6842080385768069
sudden,97883,1353,96530,0.0138226249706282,0.0018452186873347306,0.019715789794752983,0.1334926391518,0.1029748355334407,0.8909550270301955
suffer,97883,1788,96095,0.018266706169610656,0.002831804441104032,0.026154815416592946,0.15502545531800108,0.11922057390839591,0.8559761738229791
sugar,97883,608,97275,0.006211497399957092,0.0012027184893694109,0.02122150550000532,0.19362778601142439,0.12268539121716909,0.9808542311958496
summer,97883,2395,95488,0.0244679872909494,0.00367850994557472,0.03168088256179672,0.1503397031326473,0.1024792660177827,0.9652252605299584
sun,97883,8547,89336,0.08731853335104155,0.009538215895785952,0.04180723117960387,0.10923472405840837,0.0796360051176046,0.9603274184304053
sunday,97883,745,97138,0.007611127570671107,0.0012980200200192209,0.020275080396607675,0.1705424075430086,0.1147231612839548,0.9699401785259654
