genre,n_valid_windows,mean_relative_position,median_relative_position,mean_absolute_relative_position,feature
folk,57,0.020683542412807565,-0.034550651539970965,0.12357592507345004,lose
funk,51,-0.08095412937693713,-0.09207674159005073,0.0873016012120847,lose
glam rock,39,-0.05559645710130218,-0.08154417829222944,0.10010705731263538,lose
gothic rock,34,0.0956737960863605,0.1176631360441059,0.14809783013989922,lose
grunge,32,0.014818516915418448,0.009781223757527553,0.06283918150114219,lose
hard rock,51,0.0388680342834173,0.02358846959315927,0.06036968007357997,lose
hardcore,39,0.002582656849295768,0.1017052024178937,0.18709008335181512,lose
hardcore punk,32,-0.017902320996842556,-0.00861879516069055,0.11327202967290545,lose
indie rock,33,-0.03905447958074265,-0.03680882175166855,0.06264407145113887,lose
industrial,35,-0.08701459164299508,-0.09208240918166465,0.08879050553211275,lose
jazz,61,-0.12669014520272884,-0.12575149039980865,0.12956199390283737,lose
latin,40,0.1731083846623298,0.16173135584764478,0.18991961325158338,lose
metal,48,0.09990233633175966,0.0978602013052953,0.11688734670423395,lose
mpb,53,0.01716326672240908,-0.006348253213266309,0.08434561471350212,lose
new wave,43,0.0037756113135247607,-0.025200288664773494,0.09695010303534726,lose
pop,57,-0.004805773970171131,-0.003398524137748778,0.03485542680575847,lose
pop rock,32,0.06243791061727268,0.058668390222125104,0.09592092622473825,lose
post-hardcore,35,0.08611234785223615,0.10744338408433939,0.14382972467831798,lose
post-punk,43,0.02917057478022014,0.036797293476918694,0.07792596720934676,lose
power metal,34,0.10161756640790265,0.10705676416794382,0.11186429115414592,lose
progressive metal,32,0.1284994258256683,0.12346900317525239,0.14448700343807744,lose
progressive rock,53,0.029579797289974147,0.017481070718423496,0.07754634686182209,lose
psychedelic rock,48,-0.07598357832533299,-0.06905931817199515,0.08181196807961219,lose
punk,47,0.05518135204385452,0.056922874792833804,0.09206897826054343,lose
rap,32,-0.11332985049552596,-0.11061116355960657,0.11332985049552596,lose
reggae,42,-0.11464051090695072,-0.11011822042109218,0.11464051090695071,lose
rock,61,-0.019334005995114097,-0.0012070576187436372,0.059784620426703496,lose
samba,42,0.016814672002480928,0.00626044694022436,0.10143369336540035,lose
shoegaze,35,-0.055381301431082934,-0.07156211970629617,0.1180501200764891,lose
singer-songwriter,56,0.02969360666242952,0.021508018528246207,0.05054053100984722,lose
soft rock,49,0.03962305388542401,0.023570485452783865,0.13385561148025624,lose
soul,61,-0.049806423036436294,-0.051243720033857444,0.09063459093908482,lose
soundtrack,44,-0.15435030225587085,-0.15385707944613797,0.15435030225587087,lose
synthpop,41,-0.06843725303113161,-0.06653429452060963,0.09147457867040883,lose
thrash metal,37,0.060499096364574706,0.049862722259828275,0.07212019963798559,lose
alternative rock,37,-0.06525175789833809,-0.05162685124332701,0.06533795124716071,sweet
ambient,43,-0.13618725289537276,-0.14100026336381855,0.13618725289537276,sweet
black metal,36,-0.09346960878796078,-0.11550931118800004,0.10943995568965553,sweet
blues,61,0.1569847070747646,0.12120179052209586,0.18942571681917328,sweet
bossa nova,54,-0.06639084510208698,-0.1081443181618715,0.12433216781673713,sweet
brazilian rock,34,-0.0983937914131044,-0.09646810096289286,0.10262323407934093,sweet
classic rock,61,0.057725809999015214,0.020901322778071017,0.11411969567111972,sweet
country,53,0.14885751352455912,0.15186775169978362,0.1854751868656087,sweet
death metal,33,-0.06839390708598542,-0.06880576460622595,0.07149643830367229,sweet
disco,46,0.10052862431493331,0.12116905364551599,0.15260978649276133,sweet
doom metal,33,0.04790521808381348,0.0014242624070964279,0.12439090584834346,sweet
dream pop,34,-0.021277145453634596,-0.013147771024368954,0.08250800276179224,sweet
easy listening,47,0.052304665167510186,-0.054140833895492714,0.17698629787249484,sweet
electronic,45,-0.029303180971887926,-0.06654159474733133,0.11220610676123381,sweet
experimental,52,-0.054048054250508334,-0.057574440275780375,0.08957134750536908,sweet
folk,57,0.041959871495381364,-0.010094941655667858,0.11982727028503475,sweet
funk,51,0.01723378626873927,0.026803749022087892,0.07156539280548128,sweet
glam rock,39,0.03372553511880104,0.005990980279812453,0.11779870184072506,sweet
gothic rock,34,0.07031774983139216,0.07362535198427973,0.13681141432159077,sweet
grunge,32,-0.04200530742453205,-0.04598479552189566,0.06534596472503881,sweet
hard rock,51,0.03592495626123519,0.015303828333895935,0.08685899858408985,sweet
hardcore,39,-0.062416161214712766,-0.08732673310430568,0.11158728342153434,sweet
hardcore punk,32,-0.06131225564275764,-0.15488321963012686,0.17251798856093875,sweet
indie rock,33,-0.029281524937396653,-0.022311750377426096,0.07002067461273029,sweet
industrial,35,-0.057837231829592446,-0.04299263352652252,0.06047598966469452,sweet
jazz,61,0.032858478784515616,0.0006830757541839634,0.11225113181830795,sweet
latin,40,-0.0494440741471344,-0.058708993547822844,0.09244319413932635,sweet
metal,48,-0.06626420257888176,-0.07029831807404786,0.09260593089468112,sweet
mpb,53,-0.05410671207133098,-0.044770552268343144,0.08745188197219665,sweet
new wave,43,0.015004335610842022,0.00012200327499589052,0.0758987081763859,sweet
pop,57,0.004035075509178035,0.021961229269307016,0.06016384346831318,sweet
pop rock,32,-0.01726160934235097,-0.026770143133360798,0.06403743321540431,sweet
post-hardcore,35,0.013119323193174616,-0.031238246209190697,0.07039320632293346,sweet
post-punk,43,0.02981360988450504,-7.268765194655646e-05,0.1042242163955844,sweet
power metal,34,-0.06592395135517175,-0.08029984387163605,0.10066717345079301,sweet
progressive metal,32,-0.08467081285886735,-0.07526517144730732,0.08925686248761994,sweet
progressive rock,53,-0.0354226739449012,-0.03986632419918446,0.07718285504881081,sweet
psychedelic rock,48,-0.048323282211885005,-0.03149740626420969,0.07935680134938695,sweet
punk,47,-0.0816531727952625,-0.08025017181950363,0.08530582416224243,sweet
rap,32,-0.0672004887302591,-0.07213063089840675,0.0672298611309507,sweet
reggae,42,0.046299534837479714,0.034349631552579654,0.11072985641209704,sweet
rock,61,-0.033079972302265524,-0.033318993671108424,0.0939707530248492,sweet
samba,42,0.010223669932816285,-0.0378216257635719,0.1427598732839015,sweet
shoegaze,35,-0.009552882660453564,-0.02479957995359813,0.05357873760879617,sweet
singer-songwriter,56,0.07330356764555114,0.04468753376878348,0.11596226805480689,sweet
soft rock,49,0.0755296568178057,0.04828600675121473,0.17389219202927453,sweet
soul,61,0.18352200706469038,0.1781888579502363,0.18352200706469038,sweet
soundtrack,44,-0.038949582992376934,-0.03860809042451038,0.0646008735052267,sweet
synthpop,41,0.033760910806013046,-0.03152713530715446,0.1526084931090717,sweet
thrash metal,37,-0.06775733691456737,-0.09534108846134752,0.10292198881721899,sweet
alternative rock,37,0.08653076414498617,0.09678800293486599,0.11161508003211305,away
ambient,43,-0.18472805553503072,-0.22644282676507857,0.20643002990705425,away
black metal,36,-0.16772397351675253,-0.17302371772526148,0.1677239735167525,away
blues,61,-0.014130121632733104,-0.006247898334121455,0.09242554228457381,away
bossa nova,54,-0.15210260234772288,-0.17217876794994913,0.17058283086512824,away
brazilian rock,34,-0.12345921148705108,-0.10989528065978502,0.12727212411274771,away
classic rock,61,-0.011610023413965888,-0.024164688046537437,0.09214616355550792,away
country,53,0.04068473614889616,0.02043629399434353,0.11353679244329791,away
death metal,33,-0.07079012303220616,-0.06942324599350719,0.08990102061688102,away
disco,46,-0.15866131461639607,-0.15641518702306234,0.1586613146163961,away
doom metal,33,-0.008585860608633986,0.009007186023416356,0.10370102550749315,away
dream pop,34,0.05873917801705579,0.04550340026551726,0.12045902705591104,away
easy listening,47,0.1364394250620519,0.062150603922253404,0.21784148038294965,away
electronic,45,-0.1600204679101091,-0.1602994180705267,0.18735287987983332,away
experimental,52,-0.010880924454628231,-0.0731485318609989,0.1571553647107023,away
folk,57,-0.0012452336032907137,0.010596783147250505,0.08026983131473117,away
funk,51,-0.09378219379529439,-0.08415733489536237,0.10062645616193248,away
glam rock,39,-0.0053039825226108795,-0.04158775375506037,0.14237812890995713,away
gothic rock,34,0.16273319048462637,0.17457291058858448,0.1928564886671016,away
grunge,32,0.139358854604572,0.1640794504151259,0.14204699896784023,away
hard rock,51,0.15033689795774804,0.10676631838405305,0.1569898326559992,away
hardcore,39,-0.04929145133006346,-0.06826229250824938,0.1114575727917266,away
hardcore punk,32,-0.11251583945858239,-0.11539614569064745,0.1449932952093379,away
indie rock,33,0.03639617025476927,0.018594374708289806,0.062282965058859135,away
industrial,35,0.06997394448618392,0.05147895441895121,0.13452216638160155,away
jazz,61,-0.18880804448288396,-0.18181844313544013,0.18880804448288396,away
latin,40,-0.07585945389274922,-0.07727308292377763,0.11753339418566251,away
metal,48,0.17035742541357943,0.21774804441802953,0.22423869271583594,away
mpb,53,-0.15501982449826446,-0.152464217804365,0.15501982449826443,away
new wave,43,-0.0004532607524911836,-0.018571244087346193,0.07274210696147967,away
pop,57,0.08479213403975197,0.020604614186561218,0.0975121489722777,away
pop rock,32,0.05065757178753126,0.07579889129272877,0.11143765180318628,away
post-hardcore,35,0.0810175460455831,0.2296588818172544,0.2670721369869457,away
post-punk,43,0.0021950532229693164,-0.0016821208644344444,0.09790178468871466,away
power metal,34,0.07322780012665761,0.08269226799156351,0.15920582986266515,away
progressive metal,32,0.21747871170592023,0.20534969480984344,0.21747871170592023,away
progressive rock,53,0.05433686716402938,0.04694319958182019,0.0731834731846227,away
psychedelic rock,48,-0.006185503668262944,-0.014121474328800713,0.09712212349599443,away
punk,47,0.048682474139412714,0.042398816389185176,0.10358318063993642,away
rap,32,-0.1969937177826754,-0.21131214728002606,0.1969937177826754,away
reggae,42,-0.07266813363900267,-0.08506171171502525,0.11537226849244193,away
rock,61,0.06673485908548513,0.03382513323721585,0.1288478879210216,away
samba,42,-0.16129800141242712,-0.17141752621045553,0.16900459591757078,away
shoegaze,35,0.07996183756473874,0.08531031689186246,0.12522158695611257,away
singer-songwriter,56,0.045598782933936946,0.028187649563434475,0.06388894104892276,away
soft rock,49,0.027284148196330564,-0.007967909263815269,0.1038278755036798,away
soul,61,0.0176789111757383,-0.010291916278427694,0.07804819697506334,away
soundtrack,44,-0.16281701145520266,-0.18601014044265138,0.16281701145520266,away
synthpop,41,0.05461431648123942,0.04003574953991385,0.14959989474490895,away
thrash metal,37,0.05546011170590591,0.03986182873180264,0.08771359911586328,away
alternative rock,37,0.016203305506834437,0.02689938238442984,0.06766290447153155,one
ambient,43,-0.281279513474106,-0.3048058101734791,0.281279513474106,one
black metal,36,-0.06757127113120474,-0.07366486313267134,0.09260939027398722,one
blues,61,-0.04112809197495954,-0.08958829315686978,0.11300191505512248,one
bossa nova,54,-0.031545200035982594,-0.014740238210231365,0.11138679362242324,one
brazilian rock,34,0.06712356531335595,0.08012583964311151,0.1382144851830961,one
classic rock,61,0.0021361245009141588,0.009587529242858469,0.07698432282692651,one
country,53,0.16111369441766787,0.11018815671065847,0.22184148649366295,one
death metal,33,0.014902963632049437,0.03202457042335785,0.08780326369847273,one
disco,46,0.024907093479124752,-0.0056110903793768095,0.12690766099921807,one
doom metal,33,-0.0010039237212545445,0.002444061878745177,0.06658975628143887,one
dream pop,34,-0.14212989222560846,-0.12164830508603229,0.14717885835981778,one
easy listening,47,0.0562717415611855,-0.015437932696172045,0.16751115007652465,one
electronic,45,-0.15702986771530336,-0.14162645663375337,0.18598646236376032,one
experimental,52,-0.11146809732150545,-0.12295710342654793,0.15199050700582484,one
folk,57,0.04378598592496735,0.03327405753790312,0.10322725151315942,one
funk,51,-0.05578759886320874,-0.06909047962830495,0.1059749820913175,one
glam rock,39,0.0759617611787636,0.04025431948915338,0.13860960500902042,one
gothic rock,34,-0.04480815078249978,-0.03290185640651996,0.08568917165549701,one
grunge,32,0.12116949367074552,0.092476676046749,0.14207342497184183,one
hard rock,51,0.04271022299368672,0.05922769071136072,0.06529847997658622,one
hardcore,39,0.12731727918136998,0.179837407704245,0.18844732057890876,one
hardcore punk,32,0.08580891249579302,0.09325212565778576,0.16030276539042948,one
indie rock,33,0.021938084401152923,0.005998780518191934,0.06064609870587212,one
industrial,35,-0.037233789630805494,-0.05478895814736748,0.06834460670801155,one
jazz,61,-0.13756222502890222,-0.17341732162862045,0.1800814875280615,one
latin,40,0.055906790711133726,0.06476605984292622,0.09240052422209302,one
metal,48,-0.022740083700059404,0.005042517105309299,0.10008016834840905,one
mpb,53,-0.004538058461623316,-0.02385518657943524,0.1004435562674675,one
new wave,43,-0.07110911275478839,-0.05836094108985372,0.08112890742291405,one
pop,57,0.04792081244217587,0.053172174698412275,0.06369390364512943,one
pop rock,32,0.04717615628212674,0.07154023446287747,0.1307275924076949,one
post-hardcore,35,0.06217564563188611,0.1017460392611792,0.14556181984697333,one
post-punk,43,-0.08866268951044505,-0.08781230370320947,0.10229173763619333,one
power metal,34,0.15004700560196838,0.16027503916317448,0.15534298512580805,one
progressive metal,32,-0.02820900986166129,-0.03458198832758278,0.07771564121662916,one
progressive rock,53,0.005118702736918849,-0.0032451890070200992,0.10554798656297794,one
psychedelic rock,48,-0.016939809344310577,-0.051001303291080796,0.12263695049628309,one
punk,47,0.08203417561848675,0.07157417924045152,0.09243434409348027,one
rap,32,0.1741488469804325,0.1427313902956624,0.1741488469804325,one
reggae,42,0.02442006233679962,-0.006934756490802751,0.10327306287454086,one
rock,61,-0.013261276871495689,0.006145862251241141,0.07093237262531936,one
samba,42,-0.012964523816472557,-0.01281899478222896,0.0994383067714646,one
shoegaze,35,-0.14542741531251702,-0.1512825804151557,0.14542741531251704,one
singer-songwriter,56,0.06784129733419657,0.04310767882201581,0.1166376098905755,one
soft rock,49,0.06287211908703991,0.06312476629516504,0.11826379771241323,one
soul,61,0.09189385463926396,0.05133733547077912,0.10456671593213397,one
soundtrack,44,-0.16345148996868664,-0.16154610485616527,0.1644098612886429,one
synthpop,41,-0.06656251226526833,-0.06304084382349436,0.16104288859361446,one
thrash metal,37,0.07891900939563402,0.0726445412864274,0.11138067190775884,one
alternative rock,37,0.08321346377519617,0.1020760192203372,0.11102935527637418,take
ambient,43,-0.29672701380341676,-0.31531422610279725,0.2972510741516981,take
black metal,36,-0.18371650742294435,-0.20901652740522553,0.18624230172966985,take
blues,61,-0.01525385793321747,-0.03850011697295856,0.10632432106927765,take
bossa nova,54,-0.11014153987995634,-0.10506544007273083,0.1287578481417869,take
brazilian rock,34,0.042710625034241195,-0.030322970409316957,0.19223154035869305,take
classic rock,61,0.0013769500884003069,0.004515678343097745,0.08963520702871448,take
country,53,0.12509747810015692,0.12236175282987553,0.2041921460722807,take
death metal,33,-0.07023259205220855,-0.07639617438351298,0.08492851450030363,take
disco,46,0.018008129104749537,0.04381486958555508,0.11579044300423164,take
doom metal,33,-0.09957990035993838,-0.1044027171626803,0.10884078179852137,take
dream pop,34,-0.030021945730606785,-0.029617151340604882,0.12186066964198575,take
easy listening,47,-0.04134901584996644,-0.1087418457861361,0.18961610304044732,take
electronic,45,-0.06057580640671348,-0.05422701380033295,0.08606235991355828,take
experimental,52,-0.08376866236264718,-0.12378601885406076,0.12432813442218585,take
folk,57,-0.06046759464077734,-0.05147311637451873,0.08693385220775503,take
funk,51,-0.0145676969149578,-0.012210201170946646,0.056080841977576214,take
glam rock,39,-0.017096762653626772,-0.019283711234905253,0.10465629748373097,take
gothic rock,34,-0.05893516281523243,-0.055567800080165944,0.15297312896851434,take
grunge,32,0.15551804986332757,0.11113451252908269,0.1631938754288023,take
hard rock,51,0.1358027315204508,0.12638204088267008,0.14015222548129114,take
hardcore,39,-0.007332915245213374,0.025363653419694272,0.08968928213593778,take
hardcore punk,32,-0.10451927059893586,-0.1022879023769312,0.12294346767221784,take
indie rock,33,-0.014887703403775578,0.010700285264719141,0.061473225020655706,take
industrial,35,-0.039779005150127285,-0.09300746778351103,0.13524414386319317,take
jazz,61,-0.17806045278225088,-0.1596071156345949,0.18630542330184752,take
latin,40,-0.0635656373971178,-0.049686479664700536,0.08142941143287226,take
metal,48,0.1126443909508323,0.11473188337879885,0.1404240523945418,take
mpb,53,-0.0249131514548173,-0.045755599260710635,0.11624833365028293,take
new wave,43,-0.013427265255771868,-0.008182134915619687,0.0501024635374484,take
pop,57,0.05435602630984289,0.06419277801342517,0.06977490156189502,take
pop rock,32,0.09157192062175405,0.1289251564139125,0.11866575866403603,take
post-hardcore,35,0.007333533163362109,0.06373704630526719,0.1842094981649285,take
post-punk,43,-0.04545964093352544,-0.045475384894660915,0.07998814002982647,take
power metal,34,-0.011499524816311031,-0.03412947063122073,0.0942898551556238,take
progressive metal,32,0.03924328110172762,0.009108613380311461,0.08037129639447599,take
progressive rock,53,-0.04243181980981384,-0.03571922718590647,0.06527695227814322,take
psychedelic rock,48,-0.03567016619807017,-0.024206492062780652,0.09421475234199013,take
punk,47,0.021744141697838244,0.03162605122168758,0.07692722882760429,take
rap,32,0.05426966655515554,0.04202641539998082,0.06134966761307675,take
reggae,42,-0.09281475404607918,-0.07821368419183744,0.1124834541266419,take
rock,61,0.009571111213969218,0.02093521527628777,0.07801244540611016,take
samba,42,0.07007566818651374,0.07483429598078017,0.1436388279790394,take
shoegaze,35,-0.06295087041748672,-0.06819871747414599,0.08930599001769615,take
singer-songwriter,56,0.06777817779373112,0.011044417599122862,0.09290625806424022,take
soft rock,49,0.05655212579403922,0.053583625185762464,0.07728760877380275,take
soul,61,0.009269489713915618,0.01913945008969358,0.058558648005589825,take
soundtrack,44,-0.16524435715182742,-0.19417996635053317,0.17321467583078645,take
synthpop,41,-0.01726289895155066,-0.040224184204800666,0.12746562489425056,take
thrash metal,37,0.1228414938468246,0.11750520587099149,0.13439334362797453,take
alternative rock,37,-0.022430102180638564,-0.01755394767874663,0.07228661788168401,wait
ambient,43,-0.131753532689633,-0.1484072483336265,0.14019149276913692,wait
black metal,36,-0.15645829047239815,-0.15951807297116122,0.15645829047239815,wait
blues,61,-0.07014390505117585,-0.08664821659267394,0.09311108842721735,wait
bossa nova,54,-0.05034124867870014,-0.0636064902977125,0.12226958969205316,wait
brazilian rock,34,0.023492236453171236,0.014365502727977722,0.06598981171543736,wait
classic rock,61,-0.017915850893838,-0.011858452975148327,0.050817917053070275,wait
country,53,-0.03111664010516245,-0.03010183294745327,0.06101188613749316,wait
death metal,33,-0.07834328181787713,-0.08649148655980116,0.08817363960908943,wait
disco,46,-0.12743767972101214,-0.14371669197645118,0.14803941319977482,wait
doom metal,33,-0.024260470652711495,-0.04266838290995609,0.06274220211834747,wait
dream pop,34,0.006164220251235043,0.004826924460805161,0.12052441375546283,wait
easy listening,47,0.04006917413320922,-0.01000401160754071,0.1256938633766528,wait
electronic,45,-0.046791643111623885,-0.07002633917963978,0.11741014516207504,wait
experimental,52,-0.0895815997759052,-0.09336039079581246,0.0937119900792432,wait
folk,57,0.08329074400414319,0.045912588644199545,0.12215551522709714,wait
funk,51,-0.07766458510506291,-0.09879048668306792,0.10356252028784532,wait
glam rock,39,0.07553289533420028,0.01862404055062458,0.1347174956129946,wait
gothic rock,34,0.07701574496230293,0.09496952628747177,0.15424442627751125,wait
grunge,32,0.05553942244346579,0.06620114353158715,0.07486475704062237,wait
hard rock,51,-0.0023734240544473796,0.01532155522698082,0.06597584682403655,wait
hardcore,39,-0.025337809938020286,0.0066257309532535,0.10432928939630766,wait
hardcore punk,32,0.014079039598587128,-0.012943661773250903,0.10872814686195109,wait
indie rock,33,0.07247674473823731,0.0731203049515348,0.08066780412636304,wait
industrial,35,-0.08491915037902782,-0.10150075383259023,0.09309129482483668,wait
jazz,61,-0.06790602578904527,-0.07080893085392878,0.10027727683042427,wait
latin,40,0.07660418957510809,0.0476164791337497,0.13034754176205163,wait
metal,48,0.011826231632092267,0.013753244159218775,0.04694987162176705,wait
mpb,53,-0.07876763676507366,-0.0728719563306945,0.10861611661882845,wait
new wave,43,0.005836942772603796,-0.010584047018266086,0.0698055797866841,wait
pop,57,0.045747955343755274,0.031199235561257827,0.06368240435338927,wait
pop rock,32,0.032051159426145524,0.04291787961209805,0.06037700119828524,wait
post-hardcore,35,0.20468936160899046,0.10055818357226105,0.23119232756278787,wait
post-punk,43,0.0632638722421743,0.026733458579126193,0.10899023622347911,wait
power metal,34,0.15710676552363168,0.11339830928474501,0.15710676552363168,wait
progressive metal,32,0.03467896746008507,0.037020332033010035,0.051320531442295134,wait
progressive rock,53,0.04957633599123293,0.05686537117506649,0.08655377353360667,wait
psychedelic rock,48,0.06985505908440985,0.020152210312010397,0.14071275535915237,wait
punk,47,0.009980787096574888,0.024727180056779766,0.07626629423448987,wait
rap,32,-0.09233958865385732,-0.09410192141838347,0.09233958865385732,wait
reggae,42,0.02846958857898064,0.02244418612620494,0.11033170080121442,wait
rock,61,-0.044967508867038125,-0.012556416346006651,0.08638810130451006,wait
samba,42,0.059306066244242214,-0.04916062685530263,0.20385513923637433,wait
shoegaze,35,-0.024976855323070594,-0.04447125973330894,0.10671907692817126,wait
singer-songwriter,56,0.04854433917651401,0.04694023289520824,0.10074902714213092,wait
soft rock,49,0.21484515356753503,0.13263159885685175,0.24265684630399276,wait
soul,61,0.053770496550379805,0.04141107540737112,0.08647144430822266,wait
soundtrack,44,-0.1337837491478861,-0.13898126485016946,0.13378374914788613,wait
synthpop,41,0.01891808687221611,0.007274171133539142,0.13558280005675516,wait
thrash metal,37,-0.05533741160439649,-0.06285247145821293,0.08003026742637025,wait
alternative rock,37,0.05355930238987141,0.07901915532361406,0.08190770157019843,fall
ambient,43,-0.15626499312491038,-0.20631268818483892,0.20633824133896858,fall
black metal,36,0.15142129130443027,0.12527559308668182,0.16131013433751618,fall
blues,61,-0.03658130522842651,-0.06672344301920483,0.09225695204749386,fall
bossa nova,54,0.003701274966358264,0.01027337826588827,0.11475010594216455,fall
brazilian rock,34,-0.09879541112614368,-0.12891989898385386,0.12246515239470206,fall
classic rock,61,-0.0978830118645542,-0.09880752368455871,0.10852869796010955,fall
country,53,0.06154737900951752,-0.0009957401152963837,0.13516540177861838,fall
death metal,33,0.12990939661226814,0.14472654023703108,0.13111050791220727,fall
disco,46,-0.13567194073126193,-0.15880287736931803,0.16892170049232172,fall
doom metal,33,0.21056613207091693,0.19732001408652586,0.21545529607387917,fall
dream pop,34,0.1439970381899989,0.08368763524107423,0.155269056146789,fall
easy listening,47,0.18500709940148446,0.15490260557583516,0.26679530712887445,fall
electronic,45,-0.11213584589826824,-0.08508973220259684,0.12067520323433567,fall
experimental,52,-0.13141581968664787,-0.13482433121092136,0.13503402679564894,fall
folk,57,0.053846986656098085,0.03962251043032117,0.1122272973398067,fall
funk,51,-0.09655313974728338,-0.13872432207541507,0.13595685557535778,fall
glam rock,39,0.0535095823374356,0.0011147734312395713,0.15530138553030762,fall
gothic rock,34,0.19782903175981176,0.16527265356970833,0.22794092887328926,fall
grunge,32,-0.03017768406825601,-0.03753490862589499,0.05644741025581518,fall
hard rock,51,-0.00591037844153734,-0.04208804288848653,0.10654514623645348,fall
hardcore,39,-0.04358138508876963,-0.04671975476392953,0.12531256721348624,fall
hardcore punk,32,-0.10862952530692442,-0.07054712013674128,0.11234886712101001,fall
indie rock,33,-0.01668784425449166,0.0038437393004527296,0.06400361042131232,fall
industrial,35,-0.028687346950104498,-0.0480488382881438,0.06981891232124361,fall
jazz,61,-0.06798734215823042,-0.07362759080753645,0.09958540596548143,fall
latin,40,-0.020249426554700356,0.0008040775398803118,0.06809771523578349,fall
metal,48,0.11630395214175693,0.10182897924052906,0.13348215429788582,fall
mpb,53,-0.056429341021696736,-0.04743260820325573,0.06701031895112941,fall
new wave,43,0.04030291187107439,0.019845736853605727,0.07466830413996131,fall
pop,57,0.043433407496151134,0.02331842121947752,0.09124795272840422,fall
pop rock,32,0.03805784203482563,0.010499446947283626,0.11199068084557433,fall
post-hardcore,35,0.09677697178838579,0.1433308519958707,0.16041352285803093,fall
post-punk,43,0.04914392823418409,0.02935176091673719,0.11075633372662264,fall
power metal,34,0.18960125848969916,0.18703896457405506,0.1961953172510303,fall
progressive metal,32,0.10579857814094785,0.08463216057366167,0.10579857814094784,fall
progressive rock,53,-0.021495706298958247,-0.011053092683446298,0.07289894588588358,fall
psychedelic rock,48,-0.059676262603955484,-0.06939597146612145,0.0887187940921126,fall
punk,47,0.01713262615438843,0.025843205308234172,0.10627773391840822,fall
rap,32,-0.14799177398338126,-0.14211547003341213,0.14799177398338126,fall
reggae,42,-0.05986301465240333,-0.0782249574614405,0.12634263411324764,fall
rock,61,0.012365245588789802,0.0047676415554340585,0.06710447704783948,fall
samba,42,-0.07955617718419244,-0.09856040048523333,0.10597353144288241,fall
shoegaze,35,0.11837642195942782,0.05584951817780569,0.1482077772519471,fall
singer-songwriter,56,0.09742334233049185,0.03627383843069808,0.1230787477227362,fall
soft rock,49,-0.008039213180820725,-0.03593444898540171,0.10358764258598777,fall
soul,61,-0.009102288291028068,-0.00870052847050426,0.05974236746076509,fall
soundtrack,44,-0.03550949564790756,-0.10501330482373784,0.13383370609226164,fall
synthpop,41,-0.05903061716798728,-0.03142953345922327,0.07912507359910065,fall
thrash metal,37,0.04595836579920872,0.027784646859953646,0.08653988323537473,fall
alternative rock,37,-0.045912889017336866,-0.04777227043137588,0.046791240344733406,darl
ambient,43,-0.08841481466624573,-0.0861838785809523,0.08841481466624573,darl
black metal,36,-0.004166939663884869,-0.07659934227698309,0.1033205375206604,darl
blues,61,0.12446454980761662,0.07589322595646814,0.16127240199590898,darl
bossa nova,54,-0.06960322820753191,-0.08545753938477135,0.08439502678425101,darl
brazilian rock,34,-0.06879445212796226,-0.09072699097887701,0.08268766992852827,darl
classic rock,61,-0.004050360371584797,-0.02020262485676225,0.06162963894457558,darl
country,53,0.08076671899855854,0.0028144577631347726,0.15337065357994764,darl
death metal,33,-0.07595541115555171,-0.08524800192085333,0.07618677901409032,darl
disco,46,0.10305627077512113,0.056735606074715936,0.14743999276342643,darl
doom metal,33,-0.06491815088951147,-0.07987814746209485,0.07762029117578108,darl
dream pop,34,-0.0038872689806474727,-0.03309291549778726,0.07745745069950762,darl
easy listening,47,0.10798950640722126,0.007565973220403619,0.17506366730910275,darl
electronic,45,-0.055696512392009394,-0.07724015100529047,0.06297218531342091,darl
experimental,52,-0.062300021791569175,-0.08140422344972784,0.07819940589135564,darl
folk,57,-0.0033214453925332057,-0.06195233639105429,0.10971329967535025,darl
funk,51,0.11107098916414604,0.0005602579544902478,0.17728668413647158,darl
glam rock,39,-0.0320044657019362,-0.0841262349165941,0.1054413211511596,darl
gothic rock,34,0.02378207640540315,-0.05785155459187963,0.11586380576755441,darl
grunge,32,-0.05510289318276405,-0.07112702060346925,0.059425318813686186,darl
hard rock,51,-0.025815139049702056,-0.03274467136406446,0.04583471937332004,darl
hardcore,39,-0.0699712677965667,-0.08130021146574842,0.07161732422213307,darl
hardcore punk,32,-0.025522327014062055,-0.07855914923369266,0.09582698767483579,darl
indie rock,33,0.015071369547324612,0.019954624615145782,0.061916130860684336,darl
industrial,35,-0.05996215154106622,-0.07987814746209485,0.0649562011324318,darl
jazz,61,0.03524479782098266,0.03175869977039655,0.10935185407634962,darl
latin,40,-0.0006197739325050869,-0.06032066572678914,0.10892743362127053,darl
metal,48,-0.06586018537258348,-0.08245316687586764,0.07159225263523054,darl
mpb,53,-0.04396200200502333,-0.06417617570896571,0.07093101286850473,darl
new wave,43,-0.04483374888789408,-0.061543837126943265,0.06786072563754826,darl
pop,57,0.05785174796627374,0.020838110900835392,0.09525407101371094,darl
pop rock,32,-0.029061099550778367,-0.02054684099466451,0.03779811485530084,darl
post-hardcore,35,-0.03043782331485307,-0.05051584324450743,0.06487738519895833,darl
post-punk,43,-0.02256111661685009,-0.04397811704842607,0.05900553683003792,darl
power metal,34,-0.06807700102551036,-0.08102524682644863,0.07138113216423204,darl
progressive metal,32,-0.08405807791095044,-0.08512643376411125,0.08405807791095044,darl
progressive rock,53,-0.029045423421564007,-0.0787708641795618,0.08718115090545593,darl
